p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position
marcpugh,2016,58,188,1391.0,21,25,2387.0,41,1987-04-02,180.0,72.0,England,High/Medium,69.6,66.0,71.4,Midfielder
marcpugh,2017,130,188,996.0,20,31,2387.0,41,1987-04-02,180.0,72.0,England,High/Medium,69.6,66.0,71.4,Midfielder
marcusbettinelli,2018,151,171,665.0,7,22,665.0,7,1992-05-24,194.0,82.0,England,Medium/Medium,,,69.16666666666667,Goalkeeper
marcusrashford,2018,8,169,2462.0,33,35,12040.0,168,1997-10-31,185.8,70.4,England,High/Low,91.4,73.2,81.0,Forward
marcusrashford,2019,149,169,2758.0,31,31,12040.0,168,1997-10-31,185.8,70.4,England,High/Low,91.4,73.2,81.0,Forward
marcusrashford,2020,12,169,3058.0,37,38,12040.0,168,1997-10-31,185.8,70.4,England,High/Low,91.4,73.2,81.0,Forward
marcwilson,2016,52,52,262.0,4,13,262.0,4,1987-08-17,188.0,80.0,Republic of Ireland,Medium/High,61.75,71.0,72.5,Midfielder
mariolemina,2017,24,320,1806.0,25,31,5293.0,74,1993-09-01,183.83333333333334,83.16666666666667,Gabon,Medium/Medium,74.5,74.0,77.0,Midfielder
mariolemina,2018,127,320,1697.0,21,23,5293.0,74,1993-09-01,183.83333333333334,83.16666666666667,Gabon,Medium/Medium,74.5,74.0,77.0,Midfielder
mariolemina,2020,54,320,1790.0,28,30,5293.0,74,1993-09-01,183.83333333333334,83.16666666666667,Gabon,Medium/Medium,74.5,74.0,77.0,Midfielder
mariovrancic,2019,79,114,700.0,20,29,700.0,20,1989-05-23,187.0,78.0,Bosnia Herzegovina,Medium/Medium,54.833333333333336,70.0,72.0,Midfielder
marknoble,2016,49,152,2493.0,30,32,11002.0,144,1987-05-08,179.0,76.0,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder
marknoble,2017,15,152,2525.0,29,33,11002.0,144,1987-05-08,179.0,76.0,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder
marknoble,2018,11,152,2425.0,31,35,11002.0,144,1987-05-08,179.0,76.0,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder
marknoble,2019,37,152,2786.0,33,35,11002.0,144,1987-05-08,179.0,76.0,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder
marknoble,2020,40,152,773.0,21,32,11002.0,144,1987-05-08,179.0,76.0,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder
markoarnautovic,2017,13,111,2469.0,31,32,7433.0,91,1989-04-19,192.0,83.0,Austria,Medium/Medium,78.5,80.33333333333333,81.33333333333333,Forward
markoarnautovic,2018,77,111,2067.0,28,28,7433.0,91,1989-04-19,192.0,83.0,Austria,Medium/Medium,78.5,80.33333333333333,81.33333333333333,Forward
markogrujic,2016,88,176,63.0,5,17,91.0,8,1996-04-13,191.0,83.6,Serbia,Medium/Medium,64.6,76.4,73.4,Midfielder
markushenriksen,2016,81,81,686.0,15,23,686.0,15,1992-07-25,187.0,79.66666666666667,Norway,High/Medium,65.5,77.5,72.83333333333333,Midfielder
markussuttner,2018,7,206,0.0,0,1,1248.0,14,1987-04-16,179.0,73.16666666666667,Austria,High/Medium,71.33333333333333,69.16666666666667,72.0,Defender
marouanefellaini,2017,152,196,682.0,16,16,3217.0,57,1987-11-22,194.0,85.0,Belgium,Medium/Medium,48.0,88.16666666666667,77.5,Midfielder
marouanefellaini,2018,44,196,816.0,14,17,3217.0,57,1987-11-22,194.0,85.0,Belgium,Medium/Medium,48.0,88.16666666666667,77.5,Midfielder
martenderoon,2016,17,67,2917.0,33,35,2917.0,33,1991-03-29,185.0,76.0,Netherlands,Medium/Medium,66.33333333333333,79.66666666666667,76.16666666666667,Midfielder
martincranie,2017,57,348,190.0,3,16,190.0,3,1986-09-26,183.0,78.0,England,Low/Medium,62.4,70.4,67.4,Defender
martinkelly,2018,24,142,1175.0,13,34,6338.0,77,1990-04-27,191.0,77.0,England,Low/Medium,56.833333333333336,73.33333333333333,74.33333333333333,Defender
martinkelly,2019,66,142,1630.0,19,30,6338.0,77,1990-04-27,191.0,77.0,England,Low/Medium,56.833333333333336,73.33333333333333,74.33333333333333,Defender
martinkelly,2020,52,142,6.0,1,25,6338.0,77,1990-04-27,191.0,77.0,England,Low/Medium,56.833333333333336,73.33333333333333,74.33333333333333,Defender
martinolsson,2017,25,25,3309.0,36,36,4627.0,51,1988-05-17,178.0,81.0,Sweden,High/Medium,80.6,75.0,74.0,Defender
masongreenwood,2018,14,92,130.0,3,3,3463.0,65,2001-10-01,184.0,67.5,England,High/Medium,78.5,63.0,72.0,Forward
masongreenwood,2019,15,92,1420.0,31,37,3463.0,65,2001-10-01,184.0,67.5,England,High/Medium,78.5,63.0,72.0,Forward
masongreenwood,2020,63,92,1913.0,31,35,3463.0,65,2001-10-01,184.0,67.5,England,High/Medium,78.5,63.0,72.0,Forward
masonholgate,2017,54,128,1255.0,15,27,7715.0,93,1996-10-22,183.0,69.0,England,Medium/Medium,73.16666666666667,71.16666666666667,70.16666666666667,Defender
masonholgate,2018,17,128,432.0,5,8,7715.0,93,1996-10-22,183.0,69.0,England,Medium/Medium,73.16666666666667,71.16666666666667,70.16666666666667,Defender
masonholgate,2019,8,128,2174.0,27,34,7715.0,93,1996-10-22,183.0,69.0,England,Medium/Medium,73.16666666666667,71.16666666666667,70.16666666666667,Defender
masonholgate,2020,49,128,2408.0,28,31,7715.0,93,1996-10-22,183.0,69.0,England,Medium/Medium,73.16666666666667,71.16666666666667,70.16666666666667,Defender
masonmount,2019,4,25,3001.0,37,38,6043.0,73,1999-01-10,176.2,63.8,England,High/Medium,70.8,50.2,70.2,Midfielder
massadiohaidara,2017,51,82,8.0,1,7,8.0,1,1992-12-02,179.66666666666666,75.66666666666667,France,High/High,74.66666666666667,74.16666666666667,69.66666666666667,Defender
matejvydra,2019,29,61,882.0,19,28,2708.0,61,1992-05-01,178.33333333333334,71.66666666666667,Czech Republic,High/Medium,82.0,60.5,72.83333333333333,Forward
matejvydra,2020,32,61,1459.0,28,33,2708.0,61,1992-05-01,178.33333333333334,71.66666666666667,Czech Republic,High/Medium,82.0,60.5,72.83333333333333,Forward
mateokovacic,2018,31,281,1809.0,32,36,5895.0,90,1994-05-06,177.83333333333334,77.83333333333333,Croatia,High/High,78.66666666666667,68.33333333333333,81.16666666666667,Midfielder
mateokovacic,2019,116,281,2188.0,31,34,5895.0,90,1994-05-06,177.83333333333334,77.83333333333333,Croatia,High/High,78.66666666666667,68.33333333333333,81.16666666666667,Midfielder
mateokovacic,2020,33,281,1898.0,27,30,5895.0,90,1994-05-06,177.83333333333334,77.83333333333333,Croatia,High/High,78.66666666666667,68.33333333333333,81.16666666666667,Midfielder
mateuszklich,2020,2,9,2506.0,35,36,2506.0,35,1990-06-13,182.66666666666666,78.5,Poland,High/Medium,63.333333333333336,65.16666666666667,71.83333333333333,Midfielder
mathieudebuchy,2016,61,444,16.0,1,1,16.0,1,1985-07-28,176.5,76.0,France,High/Medium,71.16666666666667,74.5,78.66666666666667,Defender
mathieudebuchy,2017,181,444,0.0,0,1,16.0,1,1985-07-28,176.5,76.0,France,High/Medium,71.16666666666667,74.5,78.66666666666667,Defender
mathieuflamini,2016,46,91,305.0,10,26,305.0,10,1984-03-07,178.0,67.0,France,Medium/High,67.0,77.5,76.5,Midfielder
mattdoherty,2018,21,78,3307.0,38,38,7616.0,91,1992-01-16,182.66666666666666,88.33333333333333,Republic of Ireland,High/Medium,74.0,76.66666666666667,73.5,Defender
mattdoherty,2019,18,78,2990.0,36,37,7616.0,91,1992-01-16,182.66666666666666,88.33333333333333,Republic of Ireland,High/Medium,74.0,76.66666666666667,73.5,Defender
mattdoherty,2020,39,78,1319.0,17,28,7616.0,91,1992-01-16,182.66666666666666,88.33333333333333,Republic of Ireland,High/Medium,74.0,76.66666666666667,73.5,Defender
matteodarmian,2018,99,117,464.0,6,16,2336.0,31,1989-12-02,182.0,70.0,Italy,Low/High,74.16666666666667,71.66666666666667,78.0,Defender
matthewconnolly,2018,82,82,0.0,0,1,0.0,0,1987-09-24,188.0,84.0,England,Medium/High,60.4,74.2,67.6,Defender
matthewlowton,2017,18,277,2425.0,26,34,12543.0,134,1989-06-09,180.33333333333334,78.0,England,High/High,71.5,75.0,75.5,Defender
matthewlowton,2018,27,277,1853.0,21,35,12543.0,134,1989-06-09,180.33333333333334,78.0,England,High/High,71.5,75.0,75.5,Defender
matthewlowton,2019,208,277,1615.0,17,26,12543.0,134,1989-06-09,180.33333333333334,78.0,England,High/High,71.5,75.0,75.5,Defender
matthewlowton,2020,24,277,3230.0,34,36,12543.0,134,1989-06-09,180.33333333333334,78.0,England,High/High,71.5,75.0,75.5,Defender
matthewpennington,2016,161,161,190.0,3,9,190.0,3,1994-10-06,185.0,77.0,England,Medium/Medium,63.2,68.8,65.6,Defender
mattphillips,2016,118,175,2264.0,27,28,6398.0,90,1991-03-13,183.0,75.0,Scotland,Medium/Medium,85.83333333333333,69.66666666666667,75.16666666666667,Midfielder
mattphillips,2017,36,175,2197.0,30,31,6398.0,90,1991-03-13,183.0,75.0,Scotland,Medium/Medium,85.83333333333333,69.66666666666667,75.16666666666667,Midfielder
mattphillips,2020,21,175,1937.0,33,34,6398.0,90,1991-03-13,183.0,75.0,Scotland,Medium/Medium,85.83333333333333,69.66666666666667,75.16666666666667,Midfielder
mattritchie,2017,75,306,2932.0,35,38,8787.0,107,1989-09-10,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder
mattritchie,2018,17,306,3050.0,36,36,8787.0,107,1989-09-10,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder
mattritchie,2019,155,306,1383.0,18,20,8787.0,107,1989-09-10,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder
mattritchie,2020,59,306,1422.0,18,30,8787.0,107,1989-09-10,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder
matttargett,2016,200,302,394.0,5,7,7871.0,89,1995-09-18,183.0,70.0,England,Medium/Medium,74.33333333333333,65.66666666666667,70.0,Defender
matttargett,2017,27,302,172.0,2,6,7871.0,89,1995-09-18,183.0,70.0,England,Medium/Medium,74.33333333333333,65.66666666666667,70.0,Defender
matttargett,2018,13,302,1257.0,16,28,7871.0,89,1995-09-18,183.0,70.0,England,Medium/Medium,74.33333333333333,65.66666666666667,70.0,Defender
matttargett,2019,61,302,2458.0,28,30,7871.0,89,1995-09-18,183.0,70.0,England,Medium/Medium,74.33333333333333,65.66666666666667,70.0,Defender
matttargett,2020,1,302,3590.0,38,38,7871.0,89,1995-09-18,183.0,70.0,England,Medium/Medium,74.33333333333333,65.66666666666667,70.0,Defender
mattyjames,2017,412,742,1040.0,13,15,1053.0,15,1991-07-22,180.0,81.66666666666667,England,Medium/Medium,59.166666666666664,67.83333333333333,69.5,Midfielder
maxaarons,2019,16,16,3420.0,36,36,3420.0,36,2000-01-04,177.33333333333334,70.33333333333333,England,High/Medium,81.0,62.0,67.66666666666667,Defender
maximelemarchand,2018,14,319,2372.0,26,34,2504.0,28,1989-10-11,185.0,77.33333333333333,France,Medium/High,70.66666666666667,75.66666666666667,74.0,Defender
maxlowe,2020,11,19,576.0,8,33,576.0,8,1997-05-11,175.0,74.0,England,Medium/Medium,71.8,61.8,64.8,Defender
maxmeyer,2018,26,67,1508.0,29,35,2217.0,46,1995-09-18,173.0,68.0,Germany,High/Medium,70.5,58.833333333333336,78.33333333333333,Midfielder
maxmeyer,2019,11,67,709.0,17,33,2217.0,46,1995-09-18,173.0,68.0,Germany,High/Medium,70.5,58.833333333333336,78.33333333333333,Midfielder
mayayoshida,2017,37,82,2171.0,24,32,6549.0,72,1988-08-24,189.0,78.16666666666667,Japan,Medium/High,60.166666666666664,73.0,74.0,Defender
mayayoshida,2018,45,82,1595.0,17,29,6549.0,72,1988-08-24,189.0,78.16666666666667,Japan,Medium/High,60.166666666666664,73.0,74.0,Defender
mbayediagne,2020,6,20,1244.0,16,18,1244.0,16,1991-10-28,191.0,86.0,Senegal,Medium/Low,62.333333333333336,71.66666666666667,75.0,Forward
meritanshabani,2020,404,826,0.0,0,3,0.0,0,1999-03-15,185.0,73.33333333333333,Germany,Medium/Medium,65.66666666666667,53.333333333333336,62.333333333333336,Midfielder
michaelcarrick,2017,122,122,114.0,2,9,1807.0,25,1981-07-28,188.0,74.0,England,Low/Medium,50.0,67.0,80.33333333333333,Midfielder
michaeldawson,2016,148,148,1829.0,22,24,1829.0,22,1983-11-18,188.0,76.0,England,Medium/High,30.333333333333332,71.0,73.16666666666667,Defender
michaelhefele,2017,215,580,39.0,2,11,39.0,2,1990-09-01,192.0,91.0,Germany,Medium/High,49.333333333333336,77.0,68.66666666666667,Defender
michaelkeane,2017,8,39,2700.0,30,34,15032.0,164,1993-01-11,190.0,82.0,England,Medium/High,64.66666666666667,77.0,77.33333333333333,Defender
michaelkeane,2018,28,39,3136.0,33,35,15032.0,164,1993-01-11,190.0,82.0,England,Medium/High,64.66666666666667,77.0,77.33333333333333,Defender
michaelkeane,2019,3,39,2711.0,31,37,15032.0,164,1993-01-11,190.0,82.0,England,Medium/High,64.66666666666667,77.0,77.33333333333333,Defender
michaelobafemi,2018,176,507,155.0,6,6,962.0,32,2000-07-06,169.0,71.0,Republic of Ireland,High/Low,76.33333333333333,53.666666666666664,64.66666666666667,Forward
michaelobafemi,2019,27,507,717.0,21,31,962.0,32,2000-07-06,169.0,71.0,Republic of Ireland,High/Low,76.33333333333333,53.666666666666664,64.66666666666667,Forward
michaelobafemi,2020,304,507,77.0,4,14,962.0,32,2000-07-06,169.0,71.0,Republic of Ireland,High/Low,76.33333333333333,53.666666666666664,64.66666666666667,Forward
michaelverrips,2019,11,11,0.0,0,12,0.0,0,1996-12-03,195.0,88.33333333333333,Netherlands,Medium/Medium,,,66.66666666666667,Goalkeeper
michailantonio,2016,152,578,2558.0,29,29,10123.0,133,1990-03-28,178.8,81.0,England,High/High,84.8,81.4,78.0,Forward
michailantonio,2017,212,578,1423.0,21,21,10123.0,133,1990-03-28,178.8,81.0,England,High/High,84.8,81.4,78.0,Forward
michailantonio,2018,5,578,2229.0,33,35,10123.0,133,1990-03-28,178.8,81.0,England,High/High,84.8,81.4,78.0,Forward
michailantonio,2019,112,578,1860.0,24,24,10123.0,133,1990-03-28,178.8,81.0,England,High/High,84.8,81.4,78.0,Forward
michailantonio,2020,97,578,2053.0,26,26,10123.0,133,1990-03-28,178.8,81.0,England,High/High,84.8,81.4,78.0,Forward
michelvorm,2017,14,44,95.0,1,37,725.0,8,1983-10-20,183.5,85.25,Netherlands,Medium/Medium,,,79.25,Goalkeeper
michelvorm,2018,30,44,190.0,2,6,725.0,8,1983-10-20,183.5,85.25,Netherlands,Medium/Medium,,,79.25,Goalkeeper
michybatshuayi,2017,56,56,403.0,12,21,2581.0,77,1993-10-02,185.0,83.16666666666667,Belgium,Medium/Low,78.5,72.33333333333333,79.5,Forward
mohamedelneny,2016,7,64,734.0,14,28,3680.0,58,1992-07-11,180.5,72.33333333333333,Egypt,Medium/High,59.833333333333336,75.83333333333333,75.5,Midfielder
mohamedelneny,2017,20,64,910.0,13,24,3680.0,58,1992-07-11,180.5,72.33333333333333,Egypt,Medium/High,59.833333333333336,75.83333333333333,75.5,Midfielder
mohamedelneny,2018,25,64,399.0,8,29,3680.0,58,1992-07-11,180.5,72.33333333333333,Egypt,Medium/High,59.833333333333336,75.83333333333333,75.5,Midfielder
mohamedelneny,2020,12,64,1637.0,23,36,3680.0,58,1992-07-11,180.5,72.33333333333333,Egypt,Medium/High,59.833333333333336,75.83333333333333,75.5,Midfielder
mohamedelyounoussi,2018,29,86,845.0,16,24,845.0,16,1994-08-04,178.0,70.0,Norway,High/Medium,81.16666666666667,64.83333333333333,75.16666666666667,Midfielder
mohamedsalah,2017,18,70,3016.0,36,36,12657.0,145,1992-06-15,175.0,70.83333333333333,Egypt,High/Medium,92.16666666666667,69.5,85.33333333333333,Forward
mohamedsalah,2018,11,70,3405.0,38,38,12657.0,145,1992-06-15,175.0,70.83333333333333,Egypt,High/Medium,92.16666666666667,69.5,85.33333333333333,Forward
mohamedsalah,2019,27,70,3000.0,34,37,12657.0,145,1992-06-15,175.0,70.83333333333333,Egypt,High/Medium,92.16666666666667,69.5,85.33333333333333,Forward
mohammedsalisu,2020,108,261,897.0,12,23,897.0,12,1999-04-17,189.0,83.33333333333333,Ghana,Medium/High,66.66666666666667,75.0,69.0,Defender
moisekean,2019,8,189,946.0,29,36,969.0,31,2000-02-28,182.0,77.25,Italy,High/Medium,76.0,64.5,71.5,Forward
moisekean,2020,35,189,23.0,2,3,969.0,31,2000-02-28,182.0,77.25,Italy,High/Medium,76.0,64.5,71.5,Forward
morgansanson,2020,34,59,321.0,9,11,321.0,9,1994-08-18,180.0,72.66666666666667,France,Medium/Medium,74.16666666666667,74.66666666666667,79.0,Midfielder
morganschneiderlin,2016,4,304,1145.0,17,21,5359.0,76,1989-11-08,183.66666666666666,75.0,France,Low/High,61.0,78.83333333333333,79.83333333333333,Midfielder
morganschneiderlin,2017,8,304,2260.0,30,34,5359.0,76,1989-11-08,183.66666666666666,75.0,France,Low/High,61.0,78.83333333333333,79.83333333333333,Midfielder
morganschneiderlin,2018,58,304,886.0,14,19,5359.0,76,1989-11-08,183.66666666666666,75.0,France,Low/High,61.0,78.83333333333333,79.83333333333333,Midfielder
morganschneiderlin,2019,213,304,1068.0,15,19,5359.0,76,1989-11-08,183.66666666666666,75.0,France,Low/High,61.0,78.83333333333333,79.83333333333333,Midfielder
moritzleitner,2019,19,62,715.0,9,13,715.0,9,1992-12-08,176.66666666666666,68.66666666666667,Germany,Medium/Medium,71.33333333333333,58.333333333333336,73.0,Midfielder
moussadjenepo,2019,99,148,1053.0,18,21,2367.0,45,1998-06-15,177.0,65.0,Mali,Medium/Medium,83.25,58.5,68.25,Midfielder
moussadjenepo,2020,49,148,1314.0,27,34,2367.0,45,1998-06-15,177.0,65.0,Mali,Medium/Medium,83.25,58.5,68.25,Midfielder
moussasissoko,2018,68,146,2441.0,29,30,9170.0,141,1989-08-16,187.0,88.33333333333333,France,High/High,78.33333333333333,86.16666666666667,78.5,Midfielder
moussasissoko,2019,78,146,2575.0,29,29,9170.0,141,1989-08-16,187.0,88.33333333333333,France,High/High,78.33333333333333,86.16666666666667,78.5,Midfielder
muhamedbesic,2016,227,227,0.0,0,2,335.0,11,1992-09-10,179.0,79.33333333333333,Bosnia Herzegovina,Medium/High,66.83333333333333,74.0,73.83333333333333,Midfielder
nabilbentaleb,2019,79,283,799.0,12,14,799.0,12,1994-11-24,187.0,76.33333333333333,Algeria,Medium/Medium,64.16666666666667,72.83333333333333,76.83333333333333,Midfielder
nacerchadli,2017,164,390,226.0,5,11,2436.0,36,1989-08-02,187.66666666666666,83.5,Belgium,Medium/Medium,75.66666666666667,76.5,77.66666666666667,Midfielder
nahkiwells,2017,220,220,91.0,9,20,91.0,9,1990-06-01,171.33333333333334,71.83333333333333,Bermuda,High/Medium,80.0,65.0,70.33333333333333,Forward
nampalysmendy,2016,266,354,276.0,4,11,4346.0,64,1992-06-23,167.66666666666666,69.66666666666667,France,Low/High,70.5,73.83333333333333,75.33333333333333,Midfielder
nampalysmendy,2018,38,354,2217.0,30,35,4346.0,64,1992-06-23,167.66666666666666,69.66666666666667,France,Low/High,70.5,73.83333333333333,75.33333333333333,Midfielder
nampalysmendy,2019,44,354,311.0,7,14,4346.0,64,1992-06-23,167.66666666666666,69.66666666666667,France,Low/High,70.5,73.83333333333333,75.33333333333333,Midfielder
nampalysmendy,2020,6,354,1542.0,23,37,4346.0,64,1992-06-23,167.66666666666666,69.66666666666667,France,Low/High,70.5,73.83333333333333,75.33333333333333,Midfielder
nathandyer,2016,291,291,241.0,8,12,1608.0,32,1987-11-29,167.0,62.0,England,High/High,84.4,61.8,73.8,Midfielder
nathanielchalobah,2016,24,419,204.0,10,29,1975.0,47,1994-12-12,185.0,76.8,England,Medium/Medium,65.8,71.0,73.6,Midfielder
nathanielchalobah,2017,340,419,469.0,6,6,1975.0,47,1994-12-12,185.0,76.8,England,Medium/Medium,65.8,71.0,73.6,Midfielder
nathanielchalobah,2018,36,419,301.0,9,20,1975.0,47,1994-12-12,185.0,76.8,England,Medium/Medium,65.8,71.0,73.6,Midfielder
nathanielchalobah,2019,19,419,1001.0,22,35,1975.0,47,1994-12-12,185.0,76.8,England,Medium/Medium,65.8,71.0,73.6,Midfielder
nathanielclyne,2017,257,630,184.0,3,5,6213.0,71,1991-04-05,175.0,67.0,England,High/Medium,80.8,73.6,80.4,Defender
nathanielclyne,2018,30,630,1323.0,18,21,6213.0,71,1991-04-05,175.0,67.0,England,High/Medium,80.8,73.6,80.4,Defender
nathanielclyne,2020,1,630,1202.0,13,22,6213.0,71,1991-04-05,175.0,67.0,England,High/Medium,80.8,73.6,80.4,Defender
nathanielphillips,2019,11,11,0.0,0,2,1540.0,17,1997-03-21,188.66666666666666,74.66666666666667,England,Low/High,51.333333333333336,66.66666666666667,63.333333333333336,Defender
nathanredmond,2019,132,212,2892.0,32,32,13316.0,167,1994-03-06,173.0,71.0,England,High/Medium,85.0,50.166666666666664,76.0,Midfielder
nathanredmond,2020,80,212,1860.0,29,30,13316.0,167,1994-03-06,173.0,71.0,England,High/Medium,85.0,50.166666666666664,76.0,Midfielder
nathantella,2019,32,63,7.0,1,3,804.0,19,1999-07-05,171.0,70.0,England,High/Low,79.0,50.0,61.0,Midfielder
nathantella,2020,31,63,797.0,18,28,804.0,19,1999-07-05,171.0,70.0,England,High/Low,79.0,50.0,61.0,Midfielder
nealmaupay,2019,5,55,2911.0,37,38,5540.0,70,1996-08-14,171.0,69.0,France,High/Medium,78.0,61.166666666666664,72.16666666666667,Forward
nealmaupay,2020,7,55,2629.0,33,34,5540.0,70,1996-08-14,171.0,69.0,France,High/Medium,78.0,61.166666666666664,72.16666666666667,Forward
necowilliams,2019,7,25,240.0,6,15,500.0,12,2001-04-13,178.0,69.0,Wales,High/Medium,75.0,55.0,67.0,Defender
necowilliams,2020,2,25,260.0,6,31,500.0,12,2001-04-13,178.0,69.0,Wales,High/Medium,75.0,55.0,67.0,Defender
neeskenskebano,2018,66,144,138.0,7,21,274.0,12,1992-03-10,170.0,65.0,DR Congo,High/Medium,80.8,58.4,72.2,Midfielder
neeskenskebano,2020,21,144,136.0,5,13,274.0,12,1992-03-10,170.0,65.0,DR Congo,High/Medium,80.8,58.4,72.2,Midfielder
neiltaylor,2016,35,59,967.0,11,14,2093.0,26,1989-02-07,175.33333333333334,75.0,Wales,Medium/High,70.5,66.83333333333333,72.33333333333333,Defender
